,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,videoid,publish_time,channelId,title,cover_url,channelTitle,tag,duration,caption,defaultAudioLanguage,viewcount,likecount,favoritecount,commentcount,cover_word,channel_start_date,channelname,channel_cover,bannerExternalUrl,topicCategories,channel_view,subscriberCount,hiddenSubscriberCount,videoCount,hour,minute,second,day,duration_in_sec,topic_cat,topic_Electronic_music,topic_Society,topic_Sport,topic_Food,topic_Rhythm_and_blues,topic_Independent_music,topic_Humour,topic_Racing_video_game,topic_Knowledge,topic_Politics,topic_Video_game_culture,topic_Reggae,topic_Television_program,topic_Baseball,topic_Casual_game,topic_Mixed_martial_arts,topic_Health,topic_Action_game,topic_Basketball,topic_Pet,topic_Lifestyle_(sociology),topic_American_football,topic_Religion,topic_Soul_music,topic_Music,topic_Strategy_video_game,topic_Classical_music,topic_Fashion,topic_Volleyball,topic_Physical_fitness,topic_Tourism,topic_Rock_music,topic_Music_video_game,topic_Simulation_video_game,topic_Cricket,topic_Entertainment,topic_Pop_music,topic_Tennis,topic_Action-adventure_game,topic_Music_of_Asia,topic_Hobby,topic_Professional_wrestling,topic_Puzzle_video_game,topic_Jazz,topic_Physical_attractiveness,topic_Vehicle,topic_Boxing,topic_Business,topic_Role-playing_video_game,topic_Hip_hop_music,topic_Motorsport,topic_Christian_music,topic_Association_football,topic_Ice_hockey,topic_Technology,topic_Military,topic_Film,topic_Country_music,topic_Performing_arts,topic_Golf,topic_Sports_game,topic_Music_of_Latin_America,music,channel_week,week,year_2005,year_2006,year_2007,year_2008,year_2009,year_2010,year_2011,year_2012,year_2013,year_2014,year_2015,year_2016,year_2017,year_2018,year_2019,year_2020,year_2021,year_2022,month_1,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12,channel_year_1970,channel_year_2005,channel_year_2006,channel_year_2007,channel_year_2008,channel_year_2009,channel_year_2010,channel_year_2011,channel_year_2012,channel_year_2013,channel_year_2014,channel_year_2015,channel_year_2016,channel_year_2017,channel_year_2018,channel_year_2019,channel_year_2020,channel_year_2021,channel_year_2022,channel_month_1,channel_month_2,channel_month_3,channel_month_4,channel_month_5,channel_month_6,channel_month_7,channel_month_8,channel_month_9,channel_month_10,channel_month_11,channel_month_12,dimension_2d,dimension_3d,definition_hd,definition_sd,country_AE,country_AF,country_AL,country_AM,country_AR,country_AT,country_AU,country_AZ,country_BA,country_BD,country_BE,country_BG,country_BH,country_BM,country_BO,country_BR,country_BY,country_CA,country_CH,country_CL,country_CN,country_CO,country_CR,country_CY,country_CZ,country_DE,country_DK,country_DZ,country_EC,country_EE,country_EG,country_ES,country_FI,country_FR,country_GB,country_GE,country_GH,country_GL,country_GR,country_HK,country_HR,country_HU,country_ID,country_IE,country_IL,country_IN,country_IR,country_IS,country_IT,country_JM,country_JO,country_JP,country_KE,country_KH,country_KR,country_KW,country_KY,country_KZ,country_LB,country_LK,country_LT,country_LU,country_LV,country_MA,country_MT,country_MX,country_MY,country_NG,country_NL,country_NO,country_NP,country_NZ,country_None,country_OM,country_PA,country_PE,country_PH,country_PK,country_PL,country_PR,country_PT,country_QA,country_RO,country_RS,country_RU,country_SA,country_SE,country_SG,country_SI,country_SK,country_SN,country_SV,country_TH,country_TN,country_TR,country_TT,country_TW,country_TZ,country_UA,country_UG,country_US,country_UY,country_UZ,country_VG,country_VN,country_YE,country_ZA,country_ZW,cosine_sim,colourfulness,contrast,saturation
26525,26525,26525,26613,hUpjzlmjlbA,2021-03-11T14:00:02Z,UCKUaRwG_DS3OKGs8DRYVUNQ,3 Things I'd Change About My Winnebago Travato (Camper Van Build Ideas),https://i.ytimg.com/vi/hUpjzlmjlbA/hqdefault.jpg,30 And A Wake Up,"van life,campervan,camper van,rv,winnebago,winnebago travato,travato,travato 59kl,camper van build,van,van build,campervan build,vanlife,campervan conversion,van conversion,#vanlife,van life build,solo van life,van life vlog,30 and a wake up,van life mist",PT7M24S,True,en,9858.0,1621.0,0,480,"WHAT I'D
CHANGE

",2017-09-28T01:58:30Z,30 And A Wake Up,https://yt3.ggpht.com/ytc/AMLnZu85NLWYkH_jFGDqSiWRXskdhz2gn9k6RBKqjgA41g=s800-c-k-c0x00ffffff-no-rj,https://yt3.ggpht.com/_bBYA5Y7eykiDCuvHpFdLjB1Ycgq4nZt7lj-wWdIWXsdGLHEz7bQD5lBpzDZWqfra4bfbyp0cg,"https://en.wikipedia.org/wiki/Vehicle,https://en.wikipedia.org/wiki/Lifestyle_(sociology),https://en.wikipedia.org/wiki/Tourism",9752261.0,87400.0,0.0,172.0,0,7,24,0,444,"['Vehicle', 'Lifestyle_(sociology)', 'Tourism']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.9268899814198096,42.91770067386701,86.86065228339373,94.2595949074074
6170,6170,6170,6185,am6y4Sh6XNc,2017-04-27T16:30:00Z,UCvWyP-vFhlS1-XENpD6w68A,Prophet Stories In English | Prophet Lut (AS) | Stories Of The Prophets | Quran Stories,https://i.ytimg.com/vi/am6y4Sh6XNc/hqdefault.jpg,Stories of the Prophets - Quran Stories,Prophet islamic animation hadith story prophet stories prophet story islamic stories islamic cartoons quran islamic cartoon bangla islamic cartoon allah muhammad muslim media prophet stories in english ইসলাম دين الاسلام Prophet Lut (as) Story of Prophet L,PT12M53S,True,en,615737.0,8242.0,0,0,,2017-02-03T07:27:14Z,Stories of the Prophets - Quran Stories,https://yt3.ggpht.com/ytc/AMLnZu-VZjThr-X8cmgXS92Uf9ey7LcqIR7pR1rVzQmJ=s800-c-k-c0x00ffffff-no-rj,https://yt3.ggpht.com/YknDdbsTmSJJtSvKYnYYaZRAtWO7sU7o1BHJkV6XDmHKTc5HwF1CpwWxIblin-DVi61AFTF4,"https://en.wikipedia.org/wiki/Entertainment,https://en.wikipedia.org/wiki/Film",62330726.0,709000.0,0.0,100.0,0,12,53,0,773,"['Entertainment', 'Film']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9360846121449002,64.84040288845209,75.46573781559322,105.68482060185184
39924,39924,39924,40109,11d64_f-m6U,2022-05-03T06:15:00Z,UC2isDei-lrNSrgGYE4Np3PA,Hew Locke – 'Let's make something positive' | Tate,https://i.ytimg.com/vi/11d64_f-m6U/hqdefault.jpg,Tate,Tate Tate Modern Tate Britain Tate Liverpool Tate St Ives Art Modern Art Contemporary Art British Art Hew Locke The Procession,PT8M1S,True,en-GB,41893.0,1156.0,0,46,,2005-10-26T21:34:21Z,Tate,https://yt3.ggpht.com/ytc/AMLnZu_mkzx5S8J5lKVc4zVRpF_oESSC3UEEcOiPrFUdAQ=s800-c-k-c0x00ffffff-no-rj,https://lh3.googleusercontent.com/QhkGeKUfaMM17eZr5VlKn8HfZ40Bh68hYM8uOv_jZcOLuphGgDz9W_nQhvlz8Qx-LArLEUFTzA,"https://en.wikipedia.org/wiki/Lifestyle_(sociology),https://en.wikipedia.org/wiki/Hobby,https://en.wikipedia.org/wiki/Knowledge",38886293.0,329000.0,0.0,973.0,0,8,1,0,481,"['Lifestyle_(sociology)', 'Hobby', 'Knowledge']",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7526438184682958,51.72046615399736,82.1754333298011,74.47379050925926
8134,8134,8134,8156,TIs37TiZY-Q,2017-12-14T17:00:02Z,UCBINYCmwE29fBXCpUI8DgTA,Top 10 Surprising Places Humans Have NEVER Been,https://i.ytimg.com/vi/TIs37TiZY-Q/hqdefault.jpg,MostAmazingTop10,"top 10,most amazing top 10,top 10 list,lists10,top10,top,lists,list,mostamazingtop10,10,true stories,real,stories,top 5,creepy,facts,true,best,shocking,surprising,space",PT7M50S,True,en,1277791.0,32746.0,0,1596,,2014-12-19T18:33:12Z,MostAmazingTop10,https://yt3.ggpht.com/ytc/AMLnZu8eZ1TqMK77jK6dNpxi9FDvhyw_7YFtytv14QZKzA=s800-c-k-c0x00ffffff-no-rj,https://lh3.googleusercontent.com/c3mT1143u8W6rFjiNDzNSopLSLc3f1BTc1bHQhel3MvyQ8JFiUih32zkaRIaaSdp7iOH57Xn5Io,"https://en.wikipedia.org/wiki/Lifestyle_(sociology),https://en.wikipedia.org/wiki/Knowledge,https://en.wikipedia.org/wiki/Society,https://en.wikipedia.org/wiki/Entertainment",2626394190.0,7710000.0,0.0,6415.0,0,7,50,0,470,"['Lifestyle_(sociology)', 'Knowledge', 'Society', 'Entertainment']",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,50,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9224812162639434,56.67694331802261,86.26657600191122,72.33935763888888
12404,12404,12404,12436,2bMbdWn1x-U,2019-01-17T14:08:56Z,UCx7J37QuXsGL7QG6SMIpqKg,How to Get More Views on YouTube (NEW Strategy),https://i.ytimg.com/vi/2bMbdWn1x-U/hqdefault.jpg,Brian Dean,"how to get more views on youtube,how to get youtube views,get 1000 views per day,grow a youtube channel,how to get views 2020",PT13M43S,True,en,2789979.0,96563.0,0,22126,"HOW TO ,
GET MORE VIEWS
",2013-01-14T16:46:44Z,Brian Dean,https://yt3.ggpht.com/ytc/AMLnZu9tS8cwBlPIXakm9fOlPzof-8HdoJlqAKRy5wD9gA=s800-c-k-c0x00ffffff-no-rj,https://yt3.ggpht.com/9fH6_8UvI8_cnutZxZfgC_b-Vo9jHoCkjsSKv9mCL-OTrqF5sri3NCh-F8Ojl5ElVkjEODABDA,"https://en.wikipedia.org/wiki/Lifestyle_(sociology),https://en.wikipedia.org/wiki/Knowledge,https://en.wikipedia.org/wiki/Technology",14907946.0,509000.0,0.0,45.0,0,13,43,0,823,"['Lifestyle_(sociology)', 'Knowledge', 'Technology']",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.9473614217224254,75.65891509185262,83.06633416562848,98.27998842592592
21420,21420,21420,21484,ZK9LB8zm3qM,2020-07-27T13:52:33Z,UCLOzkJ9W9fntCGyYfUwMPew,What is a Sales & Business Development Representative (SDR & BDR Roles),https://i.ytimg.com/vi/ZK9LB8zm3qM/hqdefault.jpg,Patrick Dang,patrick dang patrick dang sdr bdr sales sales development sales development representative sales job sales development manager sales development rep business development business development representative business development rep business development man,PT9M20S,True,en-US,51481.0,2516.0,0,80,,2019-07-17T04:59:51Z,Patrick Dang,https://yt3.ggpht.com/rjkUH8yU9RC0XGkPxhjXEWdE6lU82HMKVDfmNc3HjcukfudNyEW0K6YjfFlB0OHr29ddpXyIcQ=s800-c-k-c0x00ffffff-no-rj,https://yt3.ggpht.com/p0B8beSaXHpzl-B-YSElWhOqOZifXnxbWa4v9pi_Y-R9iqVzXBaq15eTQ3QpE97GARNopUqmjg,https://en.wikipedia.org/wiki/Knowledge,5940860.0,133000.0,0.0,324.0,0,9,20,0,560,['Knowledge'],0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.8801827913459697,19.697228273545853,78.54156070803958,63.49919560185185
60095,60095,60095,60414,1SSJZcOqANs,2022-11-17T12:22:50Z,UClMs26ViHFMy7MS897Alcxw,U.S. Army Corps of Engineers host open house on Jana Elementary School Thurs. night,https://i.ytimg.com/vi/1SSJZcOqANs/hqdefault.jpg,FOX 2 St. Louis,"stl,st. louis,news,local news,ktvi,kplr",PT35S,True,en,165.0,3.0,0,0,"fa.
HAPPENING TODAY.
‘US. ARMY CORPS OF ENGINEERS HOSTS OPEN
HOUSE ON JANA ELEMENTARY.

",2009-11-17T23:18:07Z,FOX 2 St. Louis,https://yt3.ggpht.com/ytc/AMLnZu-M8ZsokdYKi39XjbbKuKLtwtLeq4sINDyHJzykqw=s800-c-k-c0x00ffffff-no-rj,https://lh3.googleusercontent.com/pj83TtqCAIwQFWZgVHottbHJT7BBHkZISORSSJRl8bqkjrg5ZtTzFU-9W9PSPBZAO2-KsJ4ulg,https://en.wikipedia.org/wiki/Society,139530880.0,182000.0,0.0,44524.0,0,0,35,0,35,['Society'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.8419871040464083,51.33230621798796,70.19800727088875,76.33015625
37410,37410,37410,37585,-0kLB7IuFb0,2022-02-28T14:56:28Z,UCkd_mLbF0hE8ZQGRzov25CQ,"How do you make baked cauliflower? Make this easy, quick and incredibly delicious recipe #asmr",https://i.ytimg.com/vi/-0kLB7IuFb0/hqdefault.jpg,Casa Perfetta,"recipe with cauliflowers,cauliflowers,perfect home,recipe,vegetarian recipe,cooking,asmr",PT4M55S,True,en,154.0,5.0,0,1,,2022-02-04T09:07:58.596086Z,Casa Perfetta,https://yt3.ggpht.com/EYrMSBBNGYATDkv2t0kJACwbymK1smp4APP8NsnVLuftIhBvJdIF1NRjtTaY9lZyzqe8P__3pyU=s800-c-k-c0x00ffffff-no-rj,None,"https://en.wikipedia.org/wiki/Lifestyle_(sociology),https://en.wikipedia.org/wiki/Food",124499.0,1260.0,0.0,4.0,0,4,55,0,295,"['Lifestyle_(sociology)', 'Food']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8295028977499187,48.79317001915619,78.13870079165251,78.50138310185186
27423,27423,27423,27512,lUkPjqOoJQU,2021-04-13T13:59:51Z,UCYimOhmxAiLSFqJ0TDfHZLQ,Smith Chart Basics + VNA Paperclip Test,https://i.ytimg.com/vi/lUkPjqOoJQU/hqdefault.jpg,Keysight Labs,smith chart impedance matching vector network analyzer return loss smith chart basics transmission line reflection coefficient smith chart tutorial smith chart impedance matching smith chart transmission line smith chart reflection coefficient smith chart,PT5M47S,True,en-US,16846.0,913.0,0,96,"PAPERCLIP
ANTENNA

iI

",2013-12-07T23:21:27Z,Keysight Labs,https://yt3.ggpht.com/ytc/AMLnZu_YgtJBwpeV47A9Rij6BRC9Y_VaeomW7Ttkrs4R5A=s800-c-k-c0x00ffffff-no-rj,https://yt3.ggpht.com/TWI43Cujw7l_90g7Uo4Z0P0JfqYd_brkoUnIh2eizx5y9kWow7MNjBNJrIl7cLEEZoxnAnoJqg,"https://en.wikipedia.org/wiki/Knowledge,https://en.wikipedia.org/wiki/Technology,https://en.wikipedia.org/wiki/Lifestyle_(sociology)",3844634.0,107000.0,0.0,420.0,0,5,47,0,347,"['Knowledge', 'Technology', 'Lifestyle_(sociology)']",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,49,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.9096878600350812,36.04723417177062,108.83846582036334,21.098761574074075
18721,18721,18721,18780,KfiaNdJpdDA,2020-03-06T06:00:05Z,UCxDs8x5wvKwGR4nuER6h87A,GLORIAVALE,https://i.ytimg.com/vi/KfiaNdJpdDA/hqdefault.jpg,Fundie Fridays,"fundie fridays,fundamentalism,gloriavale,lilia tarawa,neville cooper,hopeful christian,cults",PT20M8S,True,en,297924.0,8877.0,0,588,"ee
(2 GLORIAVALE

",2019-07-17T19:36:26Z,Fundie Fridays,https://yt3.ggpht.com/EOBuXWORd37jReq-5oKKEsncyD4bweIgsURq1vNXUwSHJmyScgwAOpABfr2K45nCQgDHoSuy=s800-c-k-c0x00ffffff-no-rj,https://yt3.ggpht.com/Pv0WQbpgUYfdyu3C3x80W1JoAbDKM3AKTgCrk4XQfLNbly9p8lp8FvCIjui2TWstk6gd2184wA,"https://en.wikipedia.org/wiki/Lifestyle_(sociology),https://en.wikipedia.org/wiki/Television_program,https://en.wikipedia.org/wiki/Society,https://en.wikipedia.org/wiki/Religion,https://en.wikipedia.org/wiki/Entertainment",33400677.0,295000.0,0.0,102.0,0,20,8,0,1208,"['Lifestyle_(sociology)', 'Television_program', 'Society', 'Religion', 'Entertainment']",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6931183142296534,32.69447969908855,105.05141511363448,49.48452546296296
13947,13947,13947,13984,NrMZ903j3ZA,2019-05-06T07:06:20Z,UCYa1WtI-vb_bx-anHdmpNfA,PUF (part 3),https://i.ytimg.com/vi/NrMZ903j3ZA/hqdefault.jpg,NPTEL-NOC IITM,PUF Based Aythentication CRP Tables PPUF Homomorphic Encryption,PT18M48S,True,en,3019.0,52.0,0,3,"PUF Based Authentication
CRP Tables

ach device would require its own CRP table and
securely stored in a trusted server. Tables must be
large enough to cater to the entire lifetime of the
device or needs to be recharged periodically

bb
=

(scalability issues)

",2018-04-11T09:09:05Z,NPTEL-NOC IITM,https://yt3.ggpht.com/ytc/AMLnZu86AnX5o2OJdN-Porlo6lagy5hnS4JwBoOVB0Svtw=s800-c-k-c0x00ffffff-no-rj,None,https://en.wikipedia.org/wiki/Knowledge,102065405.0,333000.0,0.0,16220.0,0,18,48,0,1128,['Knowledge'],0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8450046417482857,28.98835126654002,110.16115392871184,27.701950231481483
